source_id,source_type,relation,properties,target_id,target_type
CID_5280443,Phytochemical,interacts_with,,2554,Target
CID_5280443,Phytochemical,interacts_with,,2555,Target
CID_5280443,Phytochemical,interacts_with,,2556,Target
CID_5280443,Phytochemical,interacts_with,,2557,Target
CID_5280443,Phytochemical,interacts_with,,2558,Target
CID_5280443,Phytochemical,interacts_with,,2559,Target
CID_5280443,Phytochemical,interacts_with,,2560,Target
CID_5280443,Phytochemical,interacts_with,,2561,Target
CID_5280443,Phytochemical,interacts_with,,2562,Target
CID_5280443,Phytochemical,interacts_with,,2563,Target
CID_5280443,Phytochemical,interacts_with,,2564,Target
CID_5280443,Phytochemical,interacts_with,,2565,Target
CID_5280443,Phytochemical,interacts_with,,2566,Target
CID_5280443,Phytochemical,interacts_with,,2567,Target
CID_5280443,Phytochemical,interacts_with,,2568,Target
CID_5280443,Phytochemical,interacts_with,,25797,Target
CID_5280443,Phytochemical,interacts_with,,2629,Target
CID_5280443,Phytochemical,interacts_with,,2744,Target
CID_5280443,Phytochemical,interacts_with,,2770,Target
CID_5280443,Phytochemical,interacts_with,,28234,Target
CID_5280443,Phytochemical,interacts_with,,283106,Target
CID_5280443,Phytochemical,interacts_with,,284541,Target
CID_5280443,Phytochemical,interacts_with,,2872,Target
CID_5280443,Phytochemical,interacts_with,,2908,Target
CID_5280443,Phytochemical,interacts_with,,2931,Target
CID_5280443,Phytochemical,interacts_with,,2932,Target
CID_5280443,Phytochemical,interacts_with,,29785,Target
CID_5280443,Phytochemical,interacts_with,,3028,Target
CID_5280443,Phytochemical,interacts_with,,3043,Target
CID_5280443,Phytochemical,interacts_with,,3091,Target
CID_5280443,Phytochemical,interacts_with,,3248,Target
CID_5280443,Phytochemical,interacts_with,,328,Target
CID_5280443,Phytochemical,interacts_with,,3292,Target
CID_5280443,Phytochemical,interacts_with,,3293,Target
CID_5280443,Phytochemical,interacts_with,,3294,Target
CID_5280443,Phytochemical,interacts_with,,3309,Target
CID_5280443,Phytochemical,interacts_with,,3315,Target
CID_5280443,Phytochemical,interacts_with,,3417,Target
CID_5280443,Phytochemical,interacts_with,,351,Target
CID_5280443,Phytochemical,interacts_with,,3576,Target
CID_5280443,Phytochemical,interacts_with,,3643,Target
CID_5280443,Phytochemical,interacts_with,,367,Target
CID_5280443,Phytochemical,interacts_with,,3716,Target
CID_5280443,Phytochemical,interacts_with,,3725,Target
CID_5280443,Phytochemical,interacts_with,,3778,Target
CID_5280443,Phytochemical,interacts_with,,387129,Target
CID_5280443,Phytochemical,interacts_with,,390245,Target
CID_5280443,Phytochemical,interacts_with,,3932,Target
CID_5280443,Phytochemical,interacts_with,,4000,Target
CID_5280443,Phytochemical,interacts_with,,4051,Target
CID_5280443,Phytochemical,interacts_with,,4067,Target
CID_5280443,Phytochemical,interacts_with,,4088,Target
CID_5280443,Phytochemical,interacts_with,,410,Target
CID_5280443,Phytochemical,interacts_with,,4128,Target
CID_5280443,Phytochemical,interacts_with,,4129,Target
CID_5280443,Phytochemical,interacts_with,,4137,Target
CID_5280443,Phytochemical,interacts_with,,415116,Target
CID_5280443,Phytochemical,interacts_with,,4217,Target
CID_5280443,Phytochemical,interacts_with,,4297,Target
CID_5280443,Phytochemical,interacts_with,,43,Target
CID_5280443,Phytochemical,interacts_with,,4353,Target
CID_5280443,Phytochemical,interacts_with,,4363,Target
CID_5280443,Phytochemical,interacts_with,,4582,Target
CID_5280443,Phytochemical,interacts_with,,4653,Target
CID_5280443,Phytochemical,interacts_with,,4751,Target
CID_5280443,Phytochemical,interacts_with,,4759,Target
CID_5280443,Phytochemical,interacts_with,,4780,Target
CID_5280443,Phytochemical,interacts_with,,4790,Target
CID_5280443,Phytochemical,interacts_with,,4791,Target
CID_5280443,Phytochemical,interacts_with,,4864,Target
CID_5280443,Phytochemical,interacts_with,,4985,Target
CID_5280443,Phytochemical,interacts_with,,4986,Target
CID_5280443,Phytochemical,interacts_with,,4988,Target
CID_5280443,Phytochemical,interacts_with,,50507,Target
CID_5280443,Phytochemical,interacts_with,,51053,Target
CID_5280443,Phytochemical,interacts_with,,51231,Target
CID_5280443,Phytochemical,interacts_with,,5127,Target
CID_5280443,Phytochemical,interacts_with,,51426,Target
CID_5280443,Phytochemical,interacts_with,,51447,Target
CID_5280443,Phytochemical,interacts_with,,5163,Target
CID_5280443,Phytochemical,interacts_with,,5170,Target
CID_5280443,Phytochemical,interacts_with,,51765,Target
CID_5280443,Phytochemical,interacts_with,,5243,Target
CID_5280443,Phytochemical,interacts_with,,5292,Target
CID_5280443,Phytochemical,interacts_with,,5300,Target
CID_5280443,Phytochemical,interacts_with,,5315,Target
CID_5280443,Phytochemical,interacts_with,,5347,Target
CID_5280443,Phytochemical,interacts_with,,5376,Target
CID_5280443,Phytochemical,interacts_with,,53944,Target
CID_5280443,Phytochemical,interacts_with,,5406,Target
CID_5280443,Phytochemical,interacts_with,,5429,Target
CID_5280443,Phytochemical,interacts_with,,5444,Target
CID_5280443,Phytochemical,interacts_with,,54575,Target
CID_5280443,Phytochemical,interacts_with,,54576,Target
CID_5280443,Phytochemical,interacts_with,,5465,Target
CID_5280443,Phytochemical,interacts_with,,54657,Target
CID_5280443,Phytochemical,interacts_with,,54658,Target
CID_5280443,Phytochemical,interacts_with,,54659,Target
CID_5280443,Phytochemical,interacts_with,,5467,Target
CID_5280443,Phytochemical,interacts_with,,5468,Target
CID_5280443,Phytochemical,interacts_with,,54737,Target
CID_5280443,Phytochemical,interacts_with,,54905,Target
CID_5280443,Phytochemical,interacts_with,,5563,Target
CID_5280443,Phytochemical,interacts_with,,5566,Target
CID_5280443,Phytochemical,interacts_with,,5567,Target
CID_5280443,Phytochemical,interacts_with,,5568,Target
CID_5280443,Phytochemical,interacts_with,,55775,Target
CID_5280443,Phytochemical,interacts_with,,5578,Target
CID_5280443,Phytochemical,interacts_with,,55781,Target
CID_5280443,Phytochemical,interacts_with,,55872,Target
CID_5280443,Phytochemical,interacts_with,,55879,Target
CID_5280443,Phytochemical,interacts_with,,5594,Target
CID_5280443,Phytochemical,interacts_with,,5595,Target
CID_5280443,Phytochemical,interacts_with,,5597,Target
CID_5280443,Phytochemical,interacts_with,,5599,Target
CID_5280443,Phytochemical,interacts_with,,5600,Target
CID_5280443,Phytochemical,interacts_with,,5601,Target
CID_5280443,Phytochemical,interacts_with,,5602,Target
CID_5280443,Phytochemical,interacts_with,,5603,Target
CID_5280443,Phytochemical,interacts_with,,5604,Target
CID_5280443,Phytochemical,interacts_with,,5605,Target
CID_5280443,Phytochemical,interacts_with,,5608,Target
CID_5280443,Phytochemical,interacts_with,,56924,Target
CID_5280443,Phytochemical,interacts_with,,5693,Target
CID_5280443,Phytochemical,interacts_with,,57016,Target
CID_5280443,Phytochemical,interacts_with,,57118,Target
CID_5280443,Phytochemical,interacts_with,,57144,Target
CID_5280443,Phytochemical,interacts_with,,57172,Target
CID_5280443,Phytochemical,interacts_with,,5742,Target
CID_5280443,Phytochemical,interacts_with,,5743,Target
CID_5280443,Phytochemical,interacts_with,,5745,Target
CID_5280443,Phytochemical,interacts_with,,5770,Target
CID_5280443,Phytochemical,interacts_with,,590,Target
CID_5280443,Phytochemical,interacts_with,,5970,Target
CID_5280443,Phytochemical,interacts_with,,5999,Target
CID_5280443,Phytochemical,interacts_with,,6002,Target
CID_5280443,Phytochemical,interacts_with,,6097,Target
CID_5280443,Phytochemical,interacts_with,,6195,Target
CID_5280443,Phytochemical,interacts_with,,6197,Target
CID_5280443,Phytochemical,interacts_with,,6198,Target
CID_5280443,Phytochemical,interacts_with,,6256,Target
CID_5280443,Phytochemical,interacts_with,,6300,Target
CID_5280443,Phytochemical,interacts_with,,6311,Target
CID_5280443,Phytochemical,interacts_with,,6446,Target
CID_5280443,Phytochemical,interacts_with,,64816,Target
CID_5280443,Phytochemical,interacts_with,,6495,Target
CID_5280443,Phytochemical,interacts_with,,6580,Target
CID_5280443,Phytochemical,interacts_with,,6582,Target
CID_5280443,Phytochemical,interacts_with,,6606,Target
CID_5280443,Phytochemical,interacts_with,,672,Target
CID_5280443,Phytochemical,interacts_with,,6789,Target
CID_5280443,Phytochemical,interacts_with,,6793,Target
CID_5280443,Phytochemical,interacts_with,,6850,Target
CID_5280443,Phytochemical,interacts_with,,7066,Target
CID_5280443,Phytochemical,interacts_with,,7068,Target
CID_5280443,Phytochemical,interacts_with,,7153,Target
CID_5280443,Phytochemical,interacts_with,,7155,Target
CID_5280443,Phytochemical,interacts_with,,7157,Target
CID_5280443,Phytochemical,interacts_with,,7224,Target
CID_5280443,Phytochemical,interacts_with,,7253,Target
CID_5280443,Phytochemical,interacts_with,,7276,Target
CID_5280443,Phytochemical,interacts_with,,7366,Target
CID_5280443,Phytochemical,interacts_with,,7398,Target
CID_5280443,Phytochemical,interacts_with,,7421,Target
CID_5280443,Phytochemical,interacts_with,,7443,Target
CID_5280443,Phytochemical,interacts_with,,7444,Target
CID_5280443,Phytochemical,interacts_with,,7498,Target
CID_5280443,Phytochemical,interacts_with,,759,Target
CID_5280443,Phytochemical,interacts_with,,760,Target
CID_5280443,Phytochemical,interacts_with,,762,Target
CID_5280443,Phytochemical,interacts_with,,79915,Target
CID_5280443,Phytochemical,interacts_with,,80351,Target
CID_5280443,Phytochemical,interacts_with,,814,Target
CID_5280443,Phytochemical,interacts_with,,815,Target
CID_5280443,Phytochemical,interacts_with,,816,Target
CID_5280443,Phytochemical,interacts_with,,817,Target
CID_5280443,Phytochemical,interacts_with,,818,Target
CID_5280443,Phytochemical,interacts_with,,8529,Target
CID_5280443,Phytochemical,interacts_with,,85417,Target
CID_5280443,Phytochemical,interacts_with,,8550,Target
CID_5280443,Phytochemical,interacts_with,,8576,Target
CID_5280443,Phytochemical,interacts_with,,865,Target
CID_5280443,Phytochemical,interacts_with,,8654,Target
CID_5280443,Phytochemical,interacts_with,,8658,Target
CID_5280443,Phytochemical,interacts_with,,8814,Target
CID_5280443,Phytochemical,interacts_with,,8851,Target
CID_5280443,Phytochemical,interacts_with,,891,Target
CID_5280443,Phytochemical,interacts_with,,9099,Target
CID_5280443,Phytochemical,interacts_with,,9133,Target
CID_5280443,Phytochemical,interacts_with,,9212,Target
CID_5280443,Phytochemical,interacts_with,,9252,Target
CID_5280443,Phytochemical,interacts_with,,9261,Target
CID_5280443,Phytochemical,interacts_with,,9263,Target
CID_5280443,Phytochemical,interacts_with,,9429,Target
CID_5280443,Phytochemical,interacts_with,,9475,Target
CID_5280443,Phytochemical,interacts_with,,9748,Target
CID_5280443,Phytochemical,interacts_with,,983,Target
CID_5280443,Phytochemical,interacts_with,,9943,Target
CID_5280443,Phytochemical,interacts_with,,9971,Target
Enicostema axillare,SHD,contains_chemical,part:Whole Plant,CID_5281,Phytochemical
Enicostema axillare,SHD,contains_chemical,part:Whole Plant,CID_5281564,Phytochemical
Enicostema axillare,SHD,contains_chemical,part:Whole Plant,CID_5281617,Phytochemical
CID_5281617,Phytochemical,interacts_with,,10599,Target
CID_5281617,Phytochemical,interacts_with,,1543,Target
CID_5281617,Phytochemical,interacts_with,,1545,Target
CID_5281617,Phytochemical,interacts_with,,2322,Target
CID_5281617,Phytochemical,interacts_with,,253430,Target
CID_5281617,Phytochemical,interacts_with,,276,Target
CID_5281617,Phytochemical,interacts_with,,28234,Target
CID_5281617,Phytochemical,interacts_with,,2872,Target
CID_5281617,Phytochemical,interacts_with,,3932,Target
CID_5281617,Phytochemical,interacts_with,,4759,Target
CID_5281617,Phytochemical,interacts_with,,51447,Target
CID_5281617,Phytochemical,interacts_with,,5163,Target
Enicostema axillare,SHD,contains_chemical,part:Whole Plant,CID_68171,Phytochemical
Enicostema axillare,SHD,contains_chemical,part:Whole Plant,CID_72326,Phytochemical
Enicostema axillare,SHD,contains_chemical,part:Whole Plant,CAS_22108-77-6,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_222284,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_68972,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_12309055,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_5742590,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_68406,Phytochemical
CID_68406,Phytochemical,interacts_with,,10013,Target
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_12409,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_12535,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_3884,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_11636,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_445858,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_7121,Phytochemical
CID_7121,Phytochemical,interacts_with,,10599,Target
CID_7121,Phytochemical,interacts_with,,23632,Target
CID_7121,Phytochemical,interacts_with,,259285,Target
CID_7121,Phytochemical,interacts_with,,28234,Target
CID_7121,Phytochemical,interacts_with,,4088,Target
CID_7121,Phytochemical,interacts_with,,7172,Target
CID_7121,Phytochemical,interacts_with,,759,Target
CID_7121,Phytochemical,interacts_with,,760,Target
CID_7121,Phytochemical,interacts_with,,762,Target
CID_7121,Phytochemical,interacts_with,,765,Target
CID_7121,Phytochemical,interacts_with,,766,Target
CID_7121,Phytochemical,interacts_with,,768,Target
CID_7121,Phytochemical,interacts_with,,771,Target
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_3037329,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,CID_5321494,Phytochemical
Tecomella undulata,SHD,contains_chemical,part:Bark,Tecomin,Phytochemical
Glimepiride,FDA approved drug,affects,,6833,Target
Glimepiride,FDA approved drug,treats,,Type 2 Diabetes,Disease
6833,Target,corresponds_to,,Type 2 Diabetes,Disease
Glimepiride,FDA approved drug,affects,,3767,Target
3767,Target,corresponds_to,,Type 2 Diabetes,Disease
Glimepiride,FDA approved drug,affects,,10060,Target
10060,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4728,Target
Metformin,FDA approved drug,treats,,Type 2 Diabetes,Disease
4728,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4697,Target
4697,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4706,Target
4706,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4694,Target
4694,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4724,Target
4724,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4711,Target
4711,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4709,Target
4709,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4717,Target
4717,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4695,Target
4695,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4725,Target
4725,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,374291,Target
374291,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4720,Target
4720,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4726,Target
4726,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4707,Target
4707,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4722,Target
4722,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4712,Target
4712,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4696,Target
4696,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4710,Target
4710,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4714,Target
4714,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4708,Target
4708,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4701,Target
4701,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4718,Target
4718,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4705,Target
4705,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4716,Target
4716,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4535,Target
4535,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4536,Target
4536,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4537,Target
4537,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4539,Target
4539,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4538,Target
4538,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4540,Target
4540,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4541,Target
4541,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4713,Target
4713,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4729,Target
4729,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4719,Target
4719,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4723,Target
4723,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4702,Target
4702,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4731,Target
4731,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4700,Target
4700,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4698,Target
4698,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4704,Target
4704,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,126328,Target
126328,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,91942,Target
91942,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,25915,Target
25915,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,56901,Target
56901,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,54539,Target
54539,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,29078,Target
29078,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,51079,Target
51079,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,55967,Target
55967,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,51103,Target
51103,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,4715,Target
4715,Target,corresponds_to,,Type 2 Diabetes,Disease
Miglitol,FDA approved drug,affects,,2548,Target
Miglitol,FDA approved drug,treats,,Type 2 Diabetes,Disease
2548,Target,corresponds_to,,Type 2 Diabetes,Disease
Miglitol,FDA approved drug,affects,,8972,Target
8972,Target,corresponds_to,,Type 2 Diabetes,Disease
Nateglinide,FDA approved drug,affects,,6833,Target
Nateglinide,FDA approved drug,treats,,Type 2 Diabetes,Disease
Nateglinide,FDA approved drug,affects,,3767,Target
Tolazamide,FDA approved drug,affects,,6833,Target
Tolazamide,FDA approved drug,treats,,Type 2 Diabetes,Disease
Tolazamide,FDA approved drug,affects,,3767,Target
Repaglinide,FDA approved drug,affects,,6833,Target
Repaglinide,FDA approved drug,treats,,Type 2 Diabetes,Disease
Repaglinide,FDA approved drug,affects,,3767,Target
Glyburide,FDA approved drug,affects,,6833,Target
Glyburide,FDA approved drug,treats,,Type 2 Diabetes,Disease
Glyburide,FDA approved drug,affects,,3767,Target
Glipizide,FDA approved drug,affects,,6833,Target
Glipizide,FDA approved drug,treats,,Type 2 Diabetes,Disease
Glipizide,FDA approved drug,affects,,3767,Target
Pioglitazone,FDA approved drug,affects,,5468,Target
Pioglitazone,FDA approved drug,treats,,Type 2 Diabetes,Disease
5468,Target,corresponds_to,,Type 2 Diabetes,Disease
Gliquidone,FDA approved drug,affects,,6833,Target
Gliquidone,FDA approved drug,treats,,Type 2 Diabetes,Disease
Gliquidone,FDA approved drug,affects,,3767,Target
Sitagliptin,FDA approved drug,affects,,1803,Target
Sitagliptin,FDA approved drug,treats,,Type 2 Diabetes,Disease
1803,Target,corresponds_to,,Type 2 Diabetes,Disease
Vildagliptin,FDA approved drug,affects,,1803,Target
Vildagliptin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Alogliptin,FDA approved drug,affects,,1803,Target
Alogliptin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Dapagliflozin,FDA approved drug,affects,,6524,Target
Dapagliflozin,FDA approved drug,treats,,Type 2 Diabetes,Disease
6524,Target,corresponds_to,,Type 2 Diabetes,Disease
Saxagliptin,FDA approved drug,affects,,1803,Target
Saxagliptin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Linagliptin,FDA approved drug,affects,,1803,Target
Linagliptin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Canagliflozin,FDA approved drug,affects,,6524,Target
Canagliflozin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Empagliflozin,FDA approved drug,affects,,6524,Target
Empagliflozin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Ertugliflozin,FDA approved drug,affects,,6524,Target
Ertugliflozin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Bexagliflozin,FDA approved drug,affects,,6524,Target
Bexagliflozin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Sotagliflozin,FDA approved drug,affects,,6524,Target
Sotagliflozin,FDA approved drug,treats,,Type 2 Diabetes,Disease
Sotagliflozin,FDA approved drug,affects,,6523,Target
6523,Target,corresponds_to,,Type 2 Diabetes,Disease
Amphetamine,FDA approved drug,affects,,6530,Target
Amphetamine,FDA approved drug,treats,,Obesity,Disease
6530,Target,corresponds_to,,Obesity,Disease
Amphetamine,FDA approved drug,affects,,6531,Target
6531,Target,corresponds_to,,Obesity,Disease
Amphetamine,FDA approved drug,affects,,134864,Target
134864,Target,corresponds_to,,Obesity,Disease
Phentermine,FDA approved drug,affects,,6530,Target
Phentermine,FDA approved drug,treats,,Obesity,Disease
Benzphetamine,FDA approved drug,affects,,6530,Target
Benzphetamine,FDA approved drug,treats,,Obesity,Disease
Benzphetamine,FDA approved drug,affects,,6571,Target
6571,Target,corresponds_to,,Obesity,Disease
Diethylpropion,FDA approved drug,affects,,6530,Target
Diethylpropion,FDA approved drug,treats,,Obesity,Disease
Diethylpropion,FDA approved drug,affects,,6531,Target
Orlistat,FDA approved drug,affects,,8513,Target
Orlistat,FDA approved drug,treats,,Obesity,Disease
8513,Target,corresponds_to,,Obesity,Disease
Orlistat,FDA approved drug,affects,,5406,Target
5406,Target,corresponds_to,,Obesity,Disease
Orlistat,FDA approved drug,affects,,2194,Target
2194,Target,corresponds_to,,Obesity,Disease
Metamfetamine,FDA approved drug,affects,,6531,Target
Metamfetamine,FDA approved drug,treats,,Obesity,Disease
Phendimetrazine,FDA approved drug,affects,,6530,Target
Phendimetrazine,FDA approved drug,treats,,Obesity,Disease
Phendimetrazine,FDA approved drug,affects,,6531,Target
Metformin,FDA approved drug,affects,,32,Target
32,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,55244,Target
55244,Target,corresponds_to,,Type 2 Diabetes,Disease
Metformin,FDA approved drug,affects,,3643,Target
3643,Target,corresponds_to,,Type 2 Diabetes,Disease
Orlistat,FDA approved drug,affects,,56144,Target
56144,Target,corresponds_to,,Obesity,Disease
Phendimetrazine,FDA approved drug,affects,,147,Target
147,Target,corresponds_to,,Obesity,Disease
Semaglutide,FDA approved drug,affects,,2740,Target
Semaglutide,FDA approved drug,treats,,Type 2 Diabetes,Disease
2740,Target,corresponds_to,,Type 2 Diabetes,Disease
Setmelanotide,FDA approved drug,affects,,4160,Target
Setmelanotide,FDA approved drug,treats,,Obesity,Disease
4160,Target,corresponds_to,,Obesity,Disease
Pramlintide,FDA approved drug,affects,,2740,Target
Pramlintide,FDA approved drug,treats,,Type 2 Diabetes,Disease
Tirzepatide,FDA approved drug,affects,,2740,Target
Tirzepatide,FDA approved drug,treats,,Type 2 Diabetes,Disease
10135,Target,corresponds_to,,Obesity,Disease
109,Target,corresponds_to,,Obesity,Disease
1268,Target,corresponds_to,,Obesity,Disease
1363,Target,corresponds_to,,Obesity,Disease
1401,Target,corresponds_to,,Obesity,Disease
155,Target,corresponds_to,,Obesity,Disease
181,Target,corresponds_to,,Obesity,Disease
2641,Target,corresponds_to,,Obesity,Disease
27125,Target,corresponds_to,,Obesity,Disease
2778,Target,corresponds_to,,Obesity,Disease
348,Target,corresponds_to,,Obesity,Disease
3569,Target,corresponds_to,,Obesity,Disease
3630,Target,corresponds_to,,Obesity,Disease
3667,Target,corresponds_to,,Obesity,Disease
3952,Target,corresponds_to,,Obesity,Disease
3953,Target,corresponds_to,,Obesity,Disease
4023,Target,corresponds_to,,Obesity,Disease
4915,Target,corresponds_to,,Obesity,Disease
5054,Target,corresponds_to,,Obesity,Disease
5122,Target,corresponds_to,,Obesity,Disease
5167,Target,corresponds_to,,Obesity,Disease
51738,Target,corresponds_to,,Obesity,Disease
5346,Target,corresponds_to,,Obesity,Disease
5443,Target,corresponds_to,,Obesity,Disease
5468,Target,corresponds_to,,Obesity,Disease
56623,Target,corresponds_to,,Obesity,Disease
5697,Target,corresponds_to,,Obesity,Disease
5770,Target,corresponds_to,,Obesity,Disease
6347,Target,corresponds_to,,Obesity,Disease
6720,Target,corresponds_to,,Obesity,Disease
7124,Target,corresponds_to,,Obesity,Disease
7350,Target,corresponds_to,,Obesity,Disease
7351,Target,corresponds_to,,Obesity,Disease
7352,Target,corresponds_to,,Obesity,Disease
79068,Target,corresponds_to,,Obesity,Disease
8431,Target,corresponds_to,,Obesity,Disease
9370,Target,corresponds_to,,Obesity,Disease
9607,Target,corresponds_to,,Obesity,Disease
1050,Target,corresponds_to,,Obesity,Disease
11254,Target,corresponds_to,,Obesity,Disease
1149,Target,corresponds_to,,Obesity,Disease
133522,Target,corresponds_to,,Obesity,Disease
154,Target,corresponds_to,,Obesity,Disease
207,Target,corresponds_to,,Obesity,Disease
2099,Target,corresponds_to,,Obesity,Disease
23411,Target,corresponds_to,,Obesity,Disease
25970,Target,corresponds_to,,Obesity,Disease
26291,Target,corresponds_to,,Obesity,Disease
2688,Target,corresponds_to,,Obesity,Disease
2740,Target,corresponds_to,,Obesity,Disease
3060,Target,corresponds_to,,Obesity,Disease
3290,Target,corresponds_to,,Obesity,Disease
3383,Target,corresponds_to,,Obesity,Disease
364,Target,corresponds_to,,Obesity,Disease
3949,Target,corresponds_to,,Obesity,Disease
5465,Target,corresponds_to,,Obesity,Disease
5467,Target,corresponds_to,,Obesity,Disease
5573,Target,corresponds_to,,Obesity,Disease
56729,Target,corresponds_to,,Obesity,Disease
583,Target,corresponds_to,,Obesity,Disease
585,Target,corresponds_to,,Obesity,Disease
627,Target,corresponds_to,,Obesity,Disease
6648,Target,corresponds_to,,Obesity,Disease
6774,Target,corresponds_to,,Obesity,Disease
8195,Target,corresponds_to,,Obesity,Disease
9672,Target,corresponds_to,,Obesity,Disease
10059,Target,corresponds_to,,Obesity,Disease
